118|12/09/2022|67027|1630.9|271985634|44358.14|0.4871|21609.0214851|0.5961|A|SUCCESS: INSERTED IN IndexWeightage
118|12/09/2022|72059|1630.9|271985634|44358.14|0.4871|21609.0214851|0.4444|A|SUCCESS: INSERTED IN IndexWeightage
121|12/09/2022|22115|239.75|186770370|4477.82|0.4252|1903.8680975|0.015|A|SUCCESS: INSERTED IN IndexWeightage
123|12/09/2022|22115|1046.5|293835189|30749.85|0.4252|13076.2830696|0.1029|A|SUCCESS: INSERTED IN IndexWeightage
123|12/09/2022|26771|1046.5|293835189|30749.85|0.4252|13076.2830696|0.8209|A|SUCCESS: INSERTED IN IndexWeightage
123|12/09/2022|41356|1046.5|293835189|30749.85|0.4252|13076.2830696|0.1159|A|SUCCESS: INSERTED IN IndexWeightage
125|12/09/2022|22115|229.65|1527076674|35069.32|0.4187|14685.1329502|0.1156|A|SUCCESS: INSERTED IN IndexWeightage
136|12/09/2022|22115|2178.4|136393041|29711.86|0.5428|16128.9330424|0.127|A|SUCCESS: INSERTED IN IndexWeightage
136|12/09/2022|26771|2178.4|136393041|29711.86|0.5428|16128.9330424|1.0126|A|SUCCESS: INSERTED IN IndexWeightage
136|12/09/2022|41356|2178.4|136393041|29711.86|0.5428|16128.9330424|0.143|A|SUCCESS: INSERTED IN IndexWeightage
136|12/09/2022|41383|2178.4|136393041|29711.86|0.5428|16128.9330424|0.7501|A|SUCCESS: INSERTED IN IndexWeightage
136|12/09/2022|42900|2178.4|136393041|29711.86|0.5428|16128.9330424|1.2103|A|SUCCESS: INSERTED IN IndexWeightage
148|12/09/2022|22115|557|177474205|9885.31|0.5539|5475.0488946|0.0431|A|SUCCESS: INSERTED IN IndexWeightage
148|12/09/2022|40939|557|177474205|9885.31|0.5539|5475.0488946|1.0964|A|SUCCESS: INSERTED IN IndexWeightage
149|12/09/2022|22115|4268.5|16599382|7085.71|0.4818|3414.2061575|0.0269|A|SUCCESS: INSERTED IN IndexWeightage
150|12/09/2022|22115|187|625364182|11694.31|0.6425|7513.0940447|0.0591|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|20559|3538.95|273455720|96774.61|0.5069|49055.7222477|0.6094|A|SUCCESS: INSERTED IN IndexWeightage
151|12/09/2022|22115|3538.95|273455720|96774.61|0.5069|49055.7222477|0.3862|A|SUCCESS: INSERTED IN IndexWeightage
