3124|12/09/2022|37.65|51.21|0.48|6.01|13513.04|Success: UPDATED in Fundamentals.
3126|12/09/2022|18.8|14.38|1.11|2.64|25972.45|Success: UPDATED in Fundamentals.
3130|12/09/2022|8.25|0.97|0|32.49|4.22|Success: UPDATED in Fundamentals.
3132|12/09/2022|0|0|0|0|2.31|Success: UPDATED in Fundamentals.
3133|12/09/2022|0|0|0|2.7|9.14|Success: UPDATED in Fundamentals.
3134|12/09/2022|0|0|0|0.44|6.12|Success: UPDATED in Fundamentals.
3135|12/09/2022|185.43|1.75|0|2.17|1324.49|Success: UPDATED in Fundamentals.
3138|12/09/2022|0|0|0|0|9.6|Success: UPDATED in Fundamentals.
3140|12/09/2022|9.37|10.51|0.81|1.08|1206.44|Success: UPDATED in Fundamentals.
3143|12/09/2022|61.11|2.03|0|0|1252.28|Success: UPDATED in Fundamentals.
3146|12/09/2022|19.83|0.36|0.7|0.86|77.09|Success: UPDATED in Fundamentals.
3148|12/09/2022|0|0|0|5.35|2384.79|Success: UPDATED in Fundamentals.
3154|12/09/2022|0|0|0|0|25.08|Success: UPDATED in Fundamentals.
3163|12/09/2022|17.96|0.49|0|0.33|9.98|Success: UPDATED in Fundamentals.
3167|12/09/2022|11.42|6.49|0|1.49|66.69|Success: UPDATED in Fundamentals.
3168|12/09/2022|14.6|6.01|0|0.91|24.26|Success: UPDATED in Fundamentals.
3170|12/09/2022|0|0|0|24.97|20.2|Success: UPDATED in Fundamentals.
3173|12/09/2022|0|0|0|0|62.57|Success: UPDATED in Fundamentals.
3174|12/09/2022|0|0|0|0|23.83|Success: UPDATED in Fundamentals.
3178|12/09/2022|5.19|26.19|0|1.32|79.8|Success: UPDATED in Fundamentals.
3179|12/09/2022|20.1|7.26|1.03|2.35|437.7|Success: UPDATED in Fundamentals.
3182|12/09/2022|29.99|55.11|0.12|8.89|759.39|Success: UPDATED in Fundamentals.
3188|12/09/2022|15.71|3.03|0.63|1.01|126.57|Success: UPDATED in Fundamentals.
3189|12/09/2022|6.27|4.07|0|0.97|13.23|Success: UPDATED in Fundamentals.
3190|12/09/2022|0|0|0.79|0.53|68.62|Success: UPDATED in Fundamentals.
3196|12/09/2022|34.76|42.17|0.55|3.19|2975.88|Success: UPDATED in Fundamentals.
3199|12/09/2022|480|0.01|0|0.45|5.76|Success: UPDATED in Fundamentals.
3207|12/09/2022|0|0|0|0|14.19|Success: UPDATED in Fundamentals.
3210|12/09/2022|28.84|4.89|0.71|2.58|363.62|Success: UPDATED in Fundamentals.
3213|12/09/2022|0|0|0|0.4|2.49|Success: UPDATED in Fundamentals.
3218|12/09/2022|41.43|4.97|0|2.21|259.85|Success: UPDATED in Fundamentals.
3219|12/09/2022|116.47|24.54|0.35|22.64|145282.01|Success: UPDATED in Fundamentals.
3224|12/09/2022|16.28|0.25|0|0|5.62|Success: UPDATED in Fundamentals.
3225|12/09/2022|0|0|0|0.1|52.32|Success: UPDATED in Fundamentals.
3228|12/09/2022|0|0.01|0|1.06|15.98|Success: UPDATED in Fundamentals.
3231|12/09/2022|17.64|20.74|0.55|3.46|808.75|Success: UPDATED in Fundamentals.
3233|12/09/2022|17.43|4.15|0|2.23|12.59|Success: UPDATED in Fundamentals.
3237|12/09/2022|4.93|11.47|0|1.23|157.3|Success: UPDATED in Fundamentals.
3240|12/09/2022|11.75|53.55|0.8|1.95|1150.02|Success: UPDATED in Fundamentals.
3243|12/09/2022|0|0|0|0|21.72|Success: UPDATED in Fundamentals.
3250|12/09/2022|14.17|17.61|0.4|1.98|428.62|Success: UPDATED in Fundamentals.
3251|12/09/2022|0|0|0|0.37|2.14|Success: UPDATED in Fundamentals.
3253|12/09/2022|12.33|6.96|0|0.53|92.46|Success: UPDATED in Fundamentals.
3264|12/09/2022|8.39|13.02|0.55|2.27|2466.38|Success: UPDATED in Fundamentals.
3265|12/09/2022|67.78|47.15|1.44|25.71|23342.52|Success: UPDATED in Fundamentals.
3268|12/09/2022|7.69|2.02|0|0.45|6.82|Success: UPDATED in Fundamentals.
3272|12/09/2022|72.03|19.2|0.54|14.47|86639.79|Success: UPDATED in Fundamentals.
3274|12/09/2022|39.08|3.87|0|5.93|169.36|Success: UPDATED in Fundamentals.
3276|12/09/2022|0|0|0|0.23|19.98|Success: UPDATED in Fundamentals.
3277|12/09/2022|52.15|1.35|0|1.22|41.32|Success: UPDATED in Fundamentals.
3280|12/09/2022|100.8|0.05|0|0.82|2.54|Success: UPDATED in Fundamentals.
3282|12/09/2022|20.09|4.61|2.16|3.69|261.53|Success: UPDATED in Fundamentals.
3283|12/09/2022|22.53|1.94|0|6.37|13.11|Success: UPDATED in Fundamentals.
3284|12/09/2022|116.44|0.45|0|5.07|85.25|Success: UPDATED in Fundamentals.
3285|12/09/2022|23.07|2.3|0.47|3.14|2171.41|Success: UPDATED in Fundamentals.
3287|12/09/2022|6.29|28.29|0|1.43|74.76|Success: UPDATED in Fundamentals.
3288|12/09/2022|26.25|2.77|0|2.59|51.96|Success: UPDATED in Fundamentals.
3289|12/09/2022|3.95|14.44|0|1.2|56.53|Success: UPDATED in Fundamentals.
3299|12/09/2022|0|0|0|21.83|11.79|Success: UPDATED in Fundamentals.
3300|12/09/2022|8.13|19.98|0.31|0.97|52.04|Success: UPDATED in Fundamentals.
3304|12/09/2022|10.64|0.14|0|0|45.07|Success: UPDATED in Fundamentals.
3308|12/09/2022|81|0.35|0|19.75|47.77|Success: UPDATED in Fundamentals.
3310|12/09/2022|4.33|8.42|0|0.47|22.38|Success: UPDATED in Fundamentals.
3311|12/09/2022|0|0|0|2.68|14.89|Success: UPDATED in Fundamentals.
3314|12/09/2022|23.21|2.79|0|2.25|19.36|Success: UPDATED in Fundamentals.
3315|12/09/2022|97.09|5.22|0|2.87|544.92|Success: UPDATED in Fundamentals.
3317|12/09/2022|31.55|62.4|1.27|5.83|1258.06|Success: UPDATED in Fundamentals.
3319|12/09/2022|18.11|27.01|1.84|3.23|798.78|Success: UPDATED in Fundamentals.
3321|12/09/2022|5.72|20.46|0|1.47|25.28|Success: UPDATED in Fundamentals.
3325|12/09/2022|0|0|0|0|33.02|Success: UPDATED in Fundamentals.
3326|12/09/2022|0|0.69|0.15|3.77|680.31|Success: UPDATED in Fundamentals.
3329|12/09/2022|22.79|1.02|0|0.59|7.7|Success: UPDATED in Fundamentals.
3330|12/09/2022|0|0|0|0.76|12.71|Success: UPDATED in Fundamentals.
3341|12/09/2022|0|0|0|21.08|658.75|Success: UPDATED in Fundamentals.
3343|12/09/2022|3.95|3.07|0|0|28.26|Success: UPDATED in Fundamentals.
3347|12/09/2022|0|0|0|0|11.15|Success: UPDATED in Fundamentals.
3348|12/09/2022|13.53|2.92|0|0.52|179.42|Success: UPDATED in Fundamentals.
3349|12/09/2022|0|0|0|0.94|68.5|Success: UPDATED in Fundamentals.
3356|12/09/2022|6.2|4.1|0|0.87|390.06|Success: UPDATED in Fundamentals.
3360|12/09/2022|21.52|1.91|0|0.92|104.33|Success: UPDATED in Fundamentals.
3361|12/09/2022|32.24|67.01|2.13|9.14|40642.43|Success: UPDATED in Fundamentals.
3364|12/09/2022|71.59|3.69|1.14|1.81|667.92|Success: UPDATED in Fundamentals.
3366|12/09/2022|0|0|0|8.59|147.02|Success: UPDATED in Fundamentals.
3367|12/09/2022|0|0|0|0|2714.32|Success: UPDATED in Fundamentals.
3368|12/09/2022|0|0|0|1.7|21.54|Success: UPDATED in Fundamentals.
3374|12/09/2022|7.25|26.82|1.13|0.79|131.19|Success: UPDATED in Fundamentals.
3376|12/09/2022|47.59|0.32|0|1.28|8.09|Success: UPDATED in Fundamentals.
3378|12/09/2022|25.93|11.46|0.54|3.15|238.06|Success: UPDATED in Fundamentals.
3388|12/09/2022|50.9|1.55|0.12|8.35|1304.68|Success: UPDATED in Fundamentals.
3392|12/09/2022|70.68|8.07|0.91|17.23|101052.53|Success: UPDATED in Fundamentals.
3396|12/09/2022|0|0|0|0.05|51.31|Success: UPDATED in Fundamentals.
3407|12/09/2022|12.63|12.4|1.92|1.01|53.81|Success: UPDATED in Fundamentals.
3410|12/09/2022|37.17|3.06|0|4.45|59.95|Success: UPDATED in Fundamentals.
3413|12/09/2022|0|0|0|1.12|58.83|Success: UPDATED in Fundamentals.
3420|12/09/2022|0.93|192.04|0.28|1.77|508.82|Success: UPDATED in Fundamentals.
3422|12/09/2022|9.85|3.01|0|0.82|30.27|Success: UPDATED in Fundamentals.
3423|12/09/2022|0|0|0|2.36|70.18|Success: UPDATED in Fundamentals.
3427|12/09/2022|21.69|17.12|0.27|2.17|146.29|Success: UPDATED in Fundamentals.
3428|12/09/2022|9.5|8.55|2.46|0.71|83.43|Success: UPDATED in Fundamentals.
3430|12/09/2022|51.46|1.23|0|0.98|38.13|Success: UPDATED in Fundamentals.
3432|12/09/2022|0|0|0|0.47|9.88|Success: UPDATED in Fundamentals.
3438|12/09/2022|16.86|2.47|2.4|1.33|21.37|Success: UPDATED in Fundamentals.
3443|12/09/2022|200|0.01|0|1.69|123.87|Success: UPDATED in Fundamentals.
3446|12/09/2022|231.08|1.72|0|3.8|3314.22|Success: UPDATED in Fundamentals.
3447|12/09/2022|23.51|1.44|0|4.07|24.03|Success: UPDATED in Fundamentals.
3450|12/09/2022|0|0|0|3.31|1452.73|Success: UPDATED in Fundamentals.
3452|12/09/2022|6.43|4.29|0|0.51|57.63|Success: UPDATED in Fundamentals.
3453|12/09/2022|7.46|5.07|0|0.43|47.25|Success: UPDATED in Fundamentals.
3456|12/09/2022|0|0|0|2.49|9.08|Success: UPDATED in Fundamentals.
3458|12/09/2022|48.14|8.63|1.01|8.42|7630.7|Success: UPDATED in Fundamentals.
3460|12/09/2022|0|0|0|0.66|62.77|Success: UPDATED in Fundamentals.
3463|12/09/2022|8.09|21.14|0|4.12|96.62|Success: UPDATED in Fundamentals.
3464|12/09/2022|20.77|9.58|1.51|0.7|72.44|Success: UPDATED in Fundamentals.
3465|12/09/2022|49.14|18.44|0.99|7.68|6339.5|Success: UPDATED in Fundamentals.
3469|12/09/2022|22.94|3.78|0|0.6|46.82|Success: UPDATED in Fundamentals.
3471|12/09/2022|4.85|32.54|2.54|1.88|300.89|Success: UPDATED in Fundamentals.
3478|12/09/2022|0|0|0|3.14|84.92|Success: UPDATED in Fundamentals.
3489|12/09/2022|13.04|2.07|0|1.11|9.72|Success: UPDATED in Fundamentals.
3492|12/09/2022|0|0|0|0|10.19|Success: UPDATED in Fundamentals.
3495|12/09/2022|3|21.93|0|0.75|114.16|Success: UPDATED in Fundamentals.
3496|12/09/2022|22.16|20.81|0.68|5.96|933.17|Success: UPDATED in Fundamentals.
3497|12/09/2022|18.53|17.47|0.63|3.65|1037.78|Success: UPDATED in Fundamentals.
3500|12/09/2022|0|0|0|1.78|15.21|Success: UPDATED in Fundamentals.
3502|12/09/2022|0|0|0|0|4.43|Success: UPDATED in Fundamentals.
3507|12/09/2022|0|0|0|0.41|6.15|Success: UPDATED in Fundamentals.
3511|12/09/2022|10.2|25.25|2.13|2.67|3573.85|Success: UPDATED in Fundamentals.
3512|12/09/2022|0|0|0|0.78|8.88|Success: UPDATED in Fundamentals.
3521|12/09/2022|0|0|0|6.2|15.31|Success: UPDATED in Fundamentals.
3522|12/09/2022|0|0|0|0|10.38|Success: UPDATED in Fundamentals.
3523|12/09/2022|0|0|0|0|26.42|Success: UPDATED in Fundamentals.
3524|12/09/2022|15.61|0.89|0|1.23|12.58|Success: UPDATED in Fundamentals.
3526|12/09/2022|9.29|1.61|0.57|0.36|63.72|Success: UPDATED in Fundamentals.
3529|12/09/2022|13.86|8.62|1.26|2.23|206.38|Success: UPDATED in Fundamentals.
3537|12/09/2022|0|0|0|0|263.02|Success: UPDATED in Fundamentals.
3538|12/09/2022|23.37|4.66|0.46|3.62|228.13|Success: UPDATED in Fundamentals.
3544|12/09/2022|48.32|0.19|0.3|3.57|862.92|Success: UPDATED in Fundamentals.
3546|12/09/2022|50.44|0.8|0.01|1.58|4275.08|Success: UPDATED in Fundamentals.
3553|12/09/2022|0|0|0|1.95|16.87|Success: UPDATED in Fundamentals.
3559|12/09/2022|33.35|9.93|2.42|0.87|210.8|Success: UPDATED in Fundamentals.
3562|12/09/2022|0|0|0|1.24|150.87|Success: UPDATED in Fundamentals.
3565|12/09/2022|22.82|0.22|0|0.83|14.33|Success: UPDATED in Fundamentals.
3566|12/09/2022|178.25|0.04|0|1.67|9.5|Success: UPDATED in Fundamentals.
3575|12/09/2022|9.69|0.98|0|0.49|5.08|Success: UPDATED in Fundamentals.
3576|12/09/2022|0|0|0|124.01|932.96|Success: UPDATED in Fundamentals.
3579|12/09/2022|61.09|0.64|0|8.74|955.72|Success: UPDATED in Fundamentals.
3582|12/09/2022|0|0|0|2.33|64.63|Success: UPDATED in Fundamentals.
3585|12/09/2022|9.83|7.17|0|1.11|35.81|Success: UPDATED in Fundamentals.
3587|12/09/2022|0|0|0|2.41|39.06|Success: UPDATED in Fundamentals.
3591|12/09/2022|0|0|0|0.83|5.17|Success: UPDATED in Fundamentals.
3598|12/09/2022|8.51|8.61|0|1.54|212.43|Success: UPDATED in Fundamentals.
3605|12/09/2022|0|0|0|0.2|55.29|Success: UPDATED in Fundamentals.
3606|12/09/2022|0|0|0.24|2.74|421.35|Success: UPDATED in Fundamentals.
3608|12/09/2022|10.63|75.1|1.95|4.95|7506.61|Success: UPDATED in Fundamentals.
3609|12/09/2022|30.6|2.32|0|0.94|116.68|Success: UPDATED in Fundamentals.
3613|12/09/2022|186.81|1.05|1.02|1|231.46|Success: UPDATED in Fundamentals.
3616|12/09/2022|48.86|30.85|1.59|8.04|51018.96|Success: UPDATED in Fundamentals.
3617|12/09/2022|30.4|28.78|0.46|4.02|22200.39|Success: UPDATED in Fundamentals.
3624|12/09/2022|0|0|0|0|731.54|Success: UPDATED in Fundamentals.
3629|12/09/2022|7.32|2.65|0|1.11|32.48|Success: UPDATED in Fundamentals.
3630|12/09/2022|26.4|6.63|0|1.58|281.44|Success: UPDATED in Fundamentals.
3631|12/09/2022|0|0|0|1.33|58.39|Success: UPDATED in Fundamentals.
3638|12/09/2022|0|0|0|1.12|0.43|Success: UPDATED in Fundamentals.
3641|12/09/2022|69.82|1.37|0|13.54|327.38|Success: UPDATED in Fundamentals.
3643|12/09/2022|7.67|3.84|0|1.15|46.47|Success: UPDATED in Fundamentals.
3645|12/09/2022|31.05|0.64|0|0.64|18.88|Success: UPDATED in Fundamentals.
3646|12/09/2022|87.04|44.38|0.13|19.64|5274.12|Success: UPDATED in Fundamentals.
3648|12/09/2022|7.82|9.1|0.28|2.38|1253.12|Success: UPDATED in Fundamentals.
3655|12/09/2022|0|0|0|0.16|12.04|Success: UPDATED in Fundamentals.
3663|12/09/2022|9.44|1.83|0|4.83|162.46|Success: UPDATED in Fundamentals.
3664|12/09/2022|0|0|0|0.63|9.56|Success: UPDATED in Fundamentals.
3673|12/09/2022|0|0|0|0|13.92|Success: UPDATED in Fundamentals.
3674|12/09/2022|0|0|0|0|1.02|Success: UPDATED in Fundamentals.
3676|12/09/2022|24.27|11.23|0|0.62|97.28|Success: UPDATED in Fundamentals.
3688|12/09/2022|0|0|0|4.05|2.39|Success: UPDATED in Fundamentals.
3689|12/09/2022|0|0|0|0.42|3.45|Success: UPDATED in Fundamentals.
3692|12/09/2022|0|0|0|0|4.32|Success: UPDATED in Fundamentals.
3694|12/09/2022|265.75|0.04|0|1.1|59.28|Success: UPDATED in Fundamentals.
3695|12/09/2022|154|0.02|0|0|5.67|Success: UPDATED in Fundamentals.
3697|12/09/2022|0|0|0|0|262.72|Success: UPDATED in Fundamentals.
3701|12/09/2022|58.14|0.22|0|1.42|19.06|Success: UPDATED in Fundamentals.
3702|12/09/2022|0|0|0|0.96|16.34|Success: UPDATED in Fundamentals.
3703|12/09/2022|8.28|11.47|2.11|0.35|117.11|Success: UPDATED in Fundamentals.
3704|12/09/2022|8.08|5.27|0|0.43|118.22|Success: UPDATED in Fundamentals.
3705|12/09/2022|0|0|0|0.67|3.76|Success: UPDATED in Fundamentals.
3707|12/09/2022|4.46|89.31|0.25|0.2|284.12|Success: UPDATED in Fundamentals.
3708|12/09/2022|20.99|1.11|0|1.45|103.41|Success: UPDATED in Fundamentals.
3709|12/09/2022|11.88|10.08|1.5|1.34|25236.58|Success: UPDATED in Fundamentals.
3711|12/09/2022|23.93|1.12|0|0|26.75|Success: UPDATED in Fundamentals.
3713|12/09/2022|17.79|5.24|0|9.78|27.96|Success: UPDATED in Fundamentals.
3715|12/09/2022|86.17|0.06|0|0|4.03|Success: UPDATED in Fundamentals.
3717|12/09/2022|14.89|2.75|0|10.7|44.79|Success: UPDATED in Fundamentals.
3720|12/09/2022|22.71|3.15|0|2.12|349.92|Success: UPDATED in Fundamentals.
3722|12/09/2022|56.12|129.88|0.27|10.49|441267.1|Success: UPDATED in Fundamentals.
3725|12/09/2022|15.51|4.9|0.66|1.1|41.17|Success: UPDATED in Fundamentals.
3734|12/09/2022|40.95|13.85|1.38|7.94|614.37|Success: UPDATED in Fundamentals.
3736|12/09/2022|0|0|0|6.9|85.43|Success: UPDATED in Fundamentals.
3739|12/09/2022|26.81|0.57|0|0.37|4.48|Success: UPDATED in Fundamentals.
3742|12/09/2022|63.52|0.61|0|0.53|31|Success: UPDATED in Fundamentals.
3747|12/09/2022|0|0|0|0.83|28.53|Success: UPDATED in Fundamentals.
3754|12/09/2022|32.39|2.13|0|2.13|151.89|Success: UPDATED in Fundamentals.
3755|12/09/2022|30.46|3.84|2.14|2.68|291.67|Success: UPDATED in Fundamentals.
3758|12/09/2022|0|0|0|2.15|14.48|Success: UPDATED in Fundamentals.
3759|12/09/2022|10.12|23.46|1.18|1.09|120.31|Success: UPDATED in Fundamentals.
3762|12/09/2022|253.75|0.04|0|0.96|20.3|Success: UPDATED in Fundamentals.
3763|12/09/2022|16.82|1.48|0|0.55|41.81|Success: UPDATED in Fundamentals.
3764|12/09/2022|12.93|1.07|0|0|5.19|Success: UPDATED in Fundamentals.
3766|12/09/2022|0|0|0|1.79|21.15|Success: UPDATED in Fundamentals.
3771|12/09/2022|0|0|0|1.35|3.27|Success: UPDATED in Fundamentals.
3773|12/09/2022|23.08|2.42|0|0.59|31.89|Success: UPDATED in Fundamentals.
3776|12/09/2022|19.63|5.81|0.76|2.55|89.64|Success: UPDATED in Fundamentals.
3780|12/09/2022|6.06|36.57|2.71|0.97|3215.43|Success: UPDATED in Fundamentals.
3784|12/09/2022|26.18|2.17|0|0.93|48.73|Success: UPDATED in Fundamentals.
3785|12/09/2022|0|0|0|0|20.17|Success: UPDATED in Fundamentals.
3790|12/09/2022|0|0|0|0|1.93|Success: UPDATED in Fundamentals.
3792|12/09/2022|11.04|9.26|1.39|1.05|99.2|Success: UPDATED in Fundamentals.
3793|12/09/2022|23.46|0.39|0|0.43|3.99|Success: UPDATED in Fundamentals.
3796|12/09/2022|52.57|0.7|0|1.13|50.97|Success: UPDATED in Fundamentals.
3800|12/09/2022|24.56|50.45|0.41|1.9|1589.88|Success: UPDATED in Fundamentals.
3801|12/09/2022|0|0|0|0.24|2.22|Success: UPDATED in Fundamentals.
3806|12/09/2022|8.35|4.79|0|0.54|12.56|Success: UPDATED in Fundamentals.
3809|12/09/2022|0|0|0|2.34|137.22|Success: UPDATED in Fundamentals.
3813|12/09/2022|0|0|0|0|2.66|Success: UPDATED in Fundamentals.
3817|12/09/2022|11.08|0.26|0|3.72|2.61|Success: UPDATED in Fundamentals.
3823|12/09/2022|0|0|0|0|21.07|Success: UPDATED in Fundamentals.
3825|12/09/2022|22.06|40.38|0.67|3.72|2150.46|Success: UPDATED in Fundamentals.
3826|12/09/2022|13|20.71|0.93|0.9|285.62|Success: UPDATED in Fundamentals.
3830|12/09/2022|0|0|0|0|86.04|Success: UPDATED in Fundamentals.
3836|12/09/2022|16.68|1.31|0|1.54|10.95|Success: UPDATED in Fundamentals.
3841|12/09/2022|0|0|0|1.93|5.55|Success: UPDATED in Fundamentals.
3844|12/09/2022|0|0|0|1.66|14.46|Success: UPDATED in Fundamentals.
3845|12/09/2022|37.63|7.75|0.34|5.62|378.5|Success: UPDATED in Fundamentals.
3849|12/09/2022|0|0|1.04|2.77|617.06|Success: UPDATED in Fundamentals.
3851|12/09/2022|37.55|0.92|0|2.27|31.54|Success: UPDATED in Fundamentals.
3852|12/09/2022|37.02|13.71|1.23|4.28|6915.83|Success: UPDATED in Fundamentals.
3853|12/09/2022|69.97|1.48|0|1.43|169.42|Success: UPDATED in Fundamentals.
3855|12/09/2022|0|0|0|3.26|14.76|Success: UPDATED in Fundamentals.
3862|12/09/2022|166.76|0.17|0|0.5|9.58|Success: UPDATED in Fundamentals.
3865|12/09/2022|11.44|0.41|0|1.04|6.68|Success: UPDATED in Fundamentals.
3866|12/09/2022|0|0|0|0|4.04|Success: UPDATED in Fundamentals.
3872|12/09/2022|6.23|11.82|0|1.43|51.53|Success: UPDATED in Fundamentals.
3877|12/09/2022|0|0|0|0.34|5.77|Success: UPDATED in Fundamentals.
3878|12/09/2022|0|0|0|2.51|10.86|Success: UPDATED in Fundamentals.
3882|12/09/2022|12.89|25.61|0|1.15|190.56|Success: UPDATED in Fundamentals.
3886|12/09/2022|19.38|0.63|0|0|7.09|Success: UPDATED in Fundamentals.
3888|12/09/2022|0|0|0|1.33|80.72|Success: UPDATED in Fundamentals.
3898|12/09/2022|30.16|3.98|0.97|6.07|11609.12|Success: UPDATED in Fundamentals.
3899|12/09/2022|78.03|19.59|0.2|11.67|2733.23|Success: UPDATED in Fundamentals.
3901|12/09/2022|11.02|4.6|0|0|16.88|Success: UPDATED in Fundamentals.
3903|12/09/2022|0|0.02|0|0.94|5.78|Success: UPDATED in Fundamentals.
3907|12/09/2022|0|0|0|0.27|2.79|Success: UPDATED in Fundamentals.
3908|12/09/2022|24.09|5.5|1.06|3.48|79.5|Success: UPDATED in Fundamentals.
3920|12/09/2022|45.17|0.86|0|1.17|57.8|Success: UPDATED in Fundamentals.
3921|12/09/2022|30.36|0.7|0|0.44|5.4|Success: UPDATED in Fundamentals.
3924|12/09/2022|0|0|0|0.83|1529.85|Success: UPDATED in Fundamentals.
3926|12/09/2022|13.39|25.26|0.74|1.83|143.19|Success: UPDATED in Fundamentals.
3930|12/09/2022|0|0|0|1.08|242.52|Success: UPDATED in Fundamentals.
3931|12/09/2022|0|0|0|1439.31|10.84|Success: UPDATED in Fundamentals.
3936|12/09/2022|0|0|0|0|8.86|Success: UPDATED in Fundamentals.
3937|12/09/2022|0|0|0.64|0.91|36.11|Success: UPDATED in Fundamentals.
3942|12/09/2022|152.33|0.15|0|1.42|230|Success: UPDATED in Fundamentals.
3948|12/09/2022|0|0|0|0.63|37.37|Success: UPDATED in Fundamentals.
3954|12/09/2022|23.2|21.59|0.4|3.11|2201.81|Success: UPDATED in Fundamentals.
3963|12/09/2022|8.38|17.53|0|1.69|68.47|Success: UPDATED in Fundamentals.
3964|12/09/2022|0|0|0|2.93|7.29|Success: UPDATED in Fundamentals.
3966|12/09/2022|54.91|0.22|0|0.99|83.72|Success: UPDATED in Fundamentals.
3970|12/09/2022|26.67|2.31|0|3.07|130.33|Success: UPDATED in Fundamentals.
3971|12/09/2022|24.24|15.62|0.13|1.09|304.17|Success: UPDATED in Fundamentals.
3974|12/09/2022|20.41|0.73|0|0.47|6.66|Success: UPDATED in Fundamentals.
3976|12/09/2022|96.81|0.94|0|2.14|157.63|Success: UPDATED in Fundamentals.
3977|12/09/2022|27.79|73.3|0.1|11.26|2434.16|Success: UPDATED in Fundamentals.
3979|12/09/2022|4.86|5.2|0|1.13|21.13|Success: UPDATED in Fundamentals.
3982|12/09/2022|0|0|0|0.59|4.31|Success: UPDATED in Fundamentals.
3985|12/09/2022|0|0|0|0.28|147.12|Success: UPDATED in Fundamentals.
3988|12/09/2022|0|0|0|0.61|8.45|Success: UPDATED in Fundamentals.
3992|12/09/2022|57.52|1.53|0|0|29.39|Success: UPDATED in Fundamentals.
3996|12/09/2022|16.21|2.53|0|0.31|21.24|Success: UPDATED in Fundamentals.
3997|12/09/2022|0|0|0|0|8.13|Success: UPDATED in Fundamentals.
4001|12/09/2022|13.35|3.15|0|1.48|85.87|Success: UPDATED in Fundamentals.
4002|12/09/2022|6.93|1.36|0|0.94|17.16|Success: UPDATED in Fundamentals.
4013|12/09/2022|11.62|2.93|0|1.32|23.72|Success: UPDATED in Fundamentals.
4016|12/09/2022|2.7|10.34|0|0.51|8.39|Success: UPDATED in Fundamentals.
4018|12/09/2022|0|0|0|5.2|71.56|Success: UPDATED in Fundamentals.
4021|12/09/2022|0|0|0|9.91|4.04|Success: UPDATED in Fundamentals.
4030|12/09/2022|0|0|0|0|2.06|Success: UPDATED in Fundamentals.
4031|12/09/2022|0|0|0|0|3.2|Success: UPDATED in Fundamentals.
4032|12/09/2022|0|0|0|0|5.6|Success: UPDATED in Fundamentals.
4033|12/09/2022|0|0|0|1.2|23.5|Success: UPDATED in Fundamentals.
4034|12/09/2022|15.96|38.83|0.24|1.74|530.7|Success: UPDATED in Fundamentals.
4035|12/09/2022|9.42|39.8|0|1.19|637.96|Success: UPDATED in Fundamentals.
4037|12/09/2022|33.13|0.32|0|4.28|4.79|Success: UPDATED in Fundamentals.
4038|12/09/2022|0|0|0|1.93|14.2|Success: UPDATED in Fundamentals.
4039|12/09/2022|28.93|0.56|0|0.44|4.86|Success: UPDATED in Fundamentals.
4042|12/09/2022|28.27|3.9|2.01|3.36|349.25|Success: UPDATED in Fundamentals.
4047|12/09/2022|0|0|0|1.69|4|Success: UPDATED in Fundamentals.
4050|12/09/2022|0|0|0|1.35|16.85|Success: UPDATED in Fundamentals.
4064|12/09/2022|29.41|0.29|0|0.43|5.12|Success: UPDATED in Fundamentals.
4066|12/09/2022|0|0|0|0|104|Success: UPDATED in Fundamentals.
4071|12/09/2022|0|0|0|0|11.55|Success: UPDATED in Fundamentals.
4072|12/09/2022|8.08|19.84|0|2.02|181.56|Success: UPDATED in Fundamentals.
4079|12/09/2022|41.37|7.05|0.34|4.08|228.08|Success: UPDATED in Fundamentals.
4082|12/09/2022|8.63|1.5|0|0.8|6.59|Success: UPDATED in Fundamentals.
4083|12/09/2022|27.39|7.28|0.25|1.91|31.22|Success: UPDATED in Fundamentals.
4084|12/09/2022|0|0|0|3.27|164.98|Success: UPDATED in Fundamentals.
4085|12/09/2022|7.08|18.96|2.98|0.22|60.37|Success: UPDATED in Fundamentals.
4089|12/09/2022|19.54|0.28|0|3.6|4.79|Success: UPDATED in Fundamentals.
4090|12/09/2022|44.53|1.48|0|12.38|1074.83|Success: UPDATED in Fundamentals.
4091|12/09/2022|43.58|0.53|0|0.67|6.89|Success: UPDATED in Fundamentals.
4092|12/09/2022|25.28|15.81|0.25|8.01|1240.74|Success: UPDATED in Fundamentals.
4093|12/09/2022|0|0|0.86|3.34|1565.06|Success: UPDATED in Fundamentals.
4101|12/09/2022|0|0|0|3.4|158.42|Success: UPDATED in Fundamentals.
4106|12/09/2022|0|0|0|10.09|4.73|Success: UPDATED in Fundamentals.
4109|12/09/2022|7.5|5.29|0|1.05|23.82|Success: UPDATED in Fundamentals.
4115|12/09/2022|34.86|3.88|0.37|5.26|956.18|Success: UPDATED in Fundamentals.
4118|12/09/2022|13.49|34.49|1.72|1.35|558.64|Success: UPDATED in Fundamentals.
4123|12/09/2022|0|0|0|0|55.41|Success: UPDATED in Fundamentals.
4124|12/09/2022|23.08|27.42|0.13|4.79|545.16|Success: UPDATED in Fundamentals.
4125|12/09/2022|0|0|0|7.29|10.82|Success: UPDATED in Fundamentals.
4126|12/09/2022|0|0|0|0.89|10.27|Success: UPDATED in Fundamentals.
