7388|532038||Emmsons Intl.|Emmsons International Ltd|INE073C01015|Trading|Z|Success: UPDATED in HoldingSecurity.
7392|531867||Unitech Internat|Unitech International Ltd|INE929K01011|Trading|XT|Success: UPDATED in HoldingSecurity.
7396|531870||Popular Estate|Popular Estate Management Ltd|INE370C01015|Construction|Z|Success: UPDATED in HoldingSecurity.
7397|531866||Aagam Capital|Aagam Capital Ltd|INE817D01013|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7399|532104||CMS Finvest|CMS Finvest Ltd|INE915A01011|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7400|531921|AGARIND|Agarwal Indl.|Agarwal Industrial Corporation Ltd|INE204E01012|Petrochemicals|B|Success: UPDATED in HoldingSecurity.
7402|512121||Delma Infra.|Delma Infrastructure Ltd|INE074R01011|Trading|ZY|Success: INSERTED in HoldingSecurity.
7403|531994||Auto Pins (I)|Auto Pins (India) Ltd|INE706C01028|Auto Ancillaries|X|Success: UPDATED in HoldingSecurity.
7405|531931||Sai Capital|Sai Capital Ltd|INE531X01018|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7408|531843||MYM Technologies|MYM Technologies Ltd|INE378B01010|Computers - Software - Medium / Small||Success: UPDATED in HoldingSecurity.
7413|531918||Hind.Appliances|Hindustan Appliances Ltd|INE02XD01011|Miscellaneous|XT|Success: UPDATED in HoldingSecurity.
7418|531902||Gallops Enterp.|Gallops Enterprise Ltd|INE755J01012|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7422|539984||Hind.Urban Infra|Hindusthan Urban Infrastructure Ltd|INE799B01017|Cables - Power|X|Success: UPDATED in HoldingSecurity.
7425|531930|SARTHAKIND|Sarthak Industri|Sarthak Industries Ltd|INE074H01012|Trading|X|Success: UPDATED in HoldingSecurity.
7429|531996||Odyssey Corpn.|Odyssey Corporation Ltd|INE839E01023|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7433|512065||Mrugesh Trading|Mrugesh Trading Ltd|INE738D01011|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7434|521321|SAITELE|Sai Television|Sai Television Ltd|INE294C01017|Entertainment / Electronic Media Software||Success: UPDATED in HoldingSecurity.
7436|532173|CYBERTECH|Cybertech Sys.|Cybertech Systems & Software Ltd|INE214A01019|Computers - Software - Medium / Small|B|Success: UPDATED in HoldingSecurity.
7437|532099||Database Finance|Database Finance Ltd|INE847A01024|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7441|531960||Kashyap TeleMed.|Kashyap Tele-Medicines Ltd|INE108B01029|Computers - Software - Medium / Small|X|Success: UPDATED in HoldingSecurity.
7444|531945||Sunitee Chem.|Sunitee Chemicals Ltd|INE714C01022|Trading|XT|Success: UPDATED in HoldingSecurity.
7448|512064||Vishvprabha Ven.|Vishvprabha Ventures Ltd|INE762D01011|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7461|532031||Sarang Chemicals|Sarang Chemicals Ltd|INE003E01026|Chemicals|XT|Success: UPDATED in HoldingSecurity.
7464|539151||Arfin India|Arfin India Ltd|INE784R01015|Aluminium and Aluminium Products|X|Success: UPDATED in HoldingSecurity.
7469|512199|COREEDUTEC|CORE Education|CORE Education & Technologies Ltd|INE247G01024|Computers - Education|Z|Success: UPDATED in HoldingSecurity.
7470|502512||Kashipur Sugar|Kashipur Sugar Mills Ltd|INE735A01013|Sugar|X|Success: UPDATED in HoldingSecurity.
7474|532092||Sagar Prod.|Sagar Productions Ltd|INE807D01030|Entertainment / Electronic Media Software|XT|Success: UPDATED in HoldingSecurity.
7478|532011||Pooja Entertain|Pooja Entertainment & Films Ltd|INE147C01017|Entertainment / Electronic Media Software|XT|Success: UPDATED in HoldingSecurity.
7480|532072||Interworld Digi.|Interworld Digital Ltd|INE177D01020|Computers - Software - Medium / Small|XT|Success: UPDATED in HoldingSecurity.
7481|539143||Panth Infinity|Panth Infinity Ltd|INE945O01019|Trading|X|Success: UPDATED in HoldingSecurity.
7482|538919||Skyline Ventures|Skyline Ventures India Ltd|INE055Q01012|Trading||Success: UPDATED in HoldingSecurity.
7484|532019|LCCINFOTEC|LCC Infotech|LCC Infotech Ltd|INE938A01021|Computers - Software - Converts|B|Success: UPDATED in HoldingSecurity.
7486|506261|MODISONLTD|Modison|Modison Ltd|INE737D01021|Electric Equipment|B|Success: UPDATED in HoldingSecurity.
7493|532035||Unistar Multim.|Unistar Multimedia Ltd|INE808C01014|Entertainment / Electronic Media Software|X|Success: UPDATED in HoldingSecurity.
7498|539175||Indra Industries|Indra Industries Ltd|INE924N01016|Fertilizers|XT|Success: UPDATED in HoldingSecurity.
7505|539680||Ganga Pharma.|Ganga Pharmaceuticals Ltd|INE615T01017|Pharmaceuticals - Indian - Formulations|M|Success: UPDATED in HoldingSecurity.
7509|532113||Brijlaxmi Leas.|Brijlaxmi Leasing & Finance Ltd|INE957E01031|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7514|532070||Sumuka Agro|Sumuka Agro Industries Ltd|INE311N01016|Paper|X|Success: UPDATED in HoldingSecurity.
7515|539910||Kome-on Commun.|Kome-on Communication Ltd|INE833C01012|Entertainment / Electronic Media Software|XT|Success: UPDATED in HoldingSecurity.
7518|511096||Tivoli Construc.|Tivoli Construction Ltd|INE747V01014|Construction|XT|Success: UPDATED in HoldingSecurity.
7522|509180||Kerala Rubber|Kerala Rubber & Reclaims Ltd||Miscellaneous|P|Success: INSERTED in HoldingSecurity.
7524|511024||Subway Fin.&Inv.|Subway Finance And Investment Company Ltd|INE033F01012|Finance & Investments|Z|Success: UPDATED in HoldingSecurity.
7525|501473||Malabar Trading|Malabar Trading Company Ltd|INE438D01018|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7526|531850|KAMALOVER|Kamal Overseas|Kamal Overseas Ltd||Finance & Investments|P|Success: INSERTED in HoldingSecurity.
7528|539010||Sh. Mahala. Agri|Shri Mahalaxmi Agricultural Developments Ltd|INE317G01025|Trading||Success: UPDATED in HoldingSecurity.
7529|532359||Hit Kit Global|Hit Kit Global Solutions Ltd|INE309B01023|Trading|XT|Success: UPDATED in HoldingSecurity.
7532|540134||Ishaan Infrastru|Ishaan Infrastructure & Shelters Ltd|INE818R01011|Construction|X|Success: UPDATED in HoldingSecurity.
7538|531855||Prabhav Ind|Prabhav Industries Ltd|INE538J01012|Construction|XT|Success: UPDATED in HoldingSecurity.
7539|540703||Pro CLB|Pro CLB Global Ltd|INE438C01010|Travel Agencies|X|Success: UPDATED in HoldingSecurity.
7540|531939||Genus Commutrad.|Genus Commutrade Ltd|INE577B01017|Trading|XT|Success: UPDATED in HoldingSecurity.
7541|532090||Vandana Knitwear|Vandana Knitwear Ltd|INE219M01021|Textiles - Products|XT|Success: UPDATED in HoldingSecurity.
7553|532016||Espire Hospi|Espire Hospitality Ltd|INE176O01011|Construction|Z|Success: UPDATED in HoldingSecurity.
7555|532034||Safal Herbs|Safal Herbs Ltd|INE880M01020|Personal Care - Indian|Z|Success: UPDATED in HoldingSecurity.
7562|538876||S T Services|S T Services Ltd|INE907D01012|Finance & Investments||Success: UPDATED in HoldingSecurity.
7564|539199||Moongipa Sec.|Moongipa Securities Ltd|INE618R01015|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7569|532084||Fast Track Ent.|Fast Track Entertainment Ltd|INE074D01037|Entertainment / Electronic Media Software|XT|Success: UPDATED in HoldingSecurity.
7575|538540||Ramchandra Leas.|Ramchandra Leasing and Finance Ltd|INE516P01015|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7578|539218||Saumya Cons|Saumya Consultants Ltd|INE563C01015|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7580|512149||Avance Tech.|Avance Technologies Ltd|INE758A01056|Computers - Software - Converts|XT|Success: UPDATED in HoldingSecurity.
7589|538646||Qgo Finance|Qgo Finance Ltd|INE837C01013|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7591|538975||Shree Securities|Shree Securities Ltd|INE397C01018|Finance & Investments||Success: UPDATED in HoldingSecurity.
7594|532123|BSELINFRA|BSEL Infra.|BSEL Infrastructure Realty Ltd|INE395A01016|Construction|X|Success: UPDATED in HoldingSecurity.
7595|540198||Osiajee Texfab|Osiajee Texfab Ltd|INE186R01013|Textiles - Products|X|Success: UPDATED in HoldingSecurity.
7601|532992||CHL|CHL Ltd|INE790D01020|Hotels|X|Success: UPDATED in HoldingSecurity.
7602|532024||Aarcon Facilitie|Aarcon Facilities Ltd|INE056J01015|Construction|P|Success: UPDATED in HoldingSecurity.
7608|532083||Sh. Kalyan Hold.|Shri Kalyan Holdings Ltd|INE079N01019|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7609|538857||Scintilla Comm|Scintilla Commercial & Credit Ltd|INE892C01018|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7610|539407|GENCON|Generic Engineer|Generic Engineering Construction & Projects Ltd|INE854S01022|Construction|B|Success: UPDATED in HoldingSecurity.
7611|538787||Goenka Business|Goenka Business & Finance Ltd|INE997C01015|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7616|531971||Hari Govind Intl|Hari Govind International Ltd|INE167F01018|Textiles - Products|P|Success: UPDATED in HoldingSecurity.
7620|532106|REIAGROLTD|REI Agro|REI Agro Ltd|INE385B01031|Food - Processing - Indian|Z|Success: UPDATED in HoldingSecurity.
7629|532081|KSERASERA|KSS|KSS Ltd|INE216D01026|Entertainment / Electronic Media Software|Z|Success: UPDATED in HoldingSecurity.
7631|539384||Krishna Capital|Krishna Capital & Securities Ltd|INE897B01019|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7637|539196||Amba Enterprises|Amba Enterprises Ltd|INE829P01020|Electric Equipment|X|Success: UPDATED in HoldingSecurity.
7645|532100||Indo-City Info.|Indo-City Infotech Ltd|INE456B01014|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7651|512247||Ashirwad Cap.|Ashirwad Capital Ltd|INE894A01026|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7652|524031||Patidar Buildcon|Patidar Buildcon Ltd|INE637N01014|Construction|X|Success: UPDATED in HoldingSecurity.
7653|532001||Inducto Steel|Inducto Steel Ltd|INE146H01018|Miscellaneous|X|Success: UPDATED in HoldingSecurity.
7663|538743||Mudunuru|Mudunuru Ltd|INE491C01027|Computers - Software - Medium / Small|XT|Success: UPDATED in HoldingSecurity.
7666|542931||Vardhan Capital|Vardhan Capital & Finance Ltd|INE128G01018|Finance & Investments|XT|Success: INSERTED in HoldingSecurity.
7677|533078|MANJEERA|Manjeera Constr.|Manjeera Constructions Ltd|INE320D01018|Construction|X|Success: UPDATED in HoldingSecurity.
7679|512257||Swasti Vin. Art|Swasti Vinayaka Art & Heritage Corporation Ltd|INE895A01023|Miscellaneous|X|Success: UPDATED in HoldingSecurity.
7690|538965||Concord Drugs|Concord Drugs Ltd|INE858L01010|Pharmaceuticals - Indian - Bulk Drugs & Formln|X|Success: UPDATED in HoldingSecurity.
7701|538793||Tej Infoways|Tej Infoways Ltd|INE530C01014|Computers - Software - Medium / Small|Z|Success: INSERTED in HoldingSecurity.
7708|534064||Alliance Integ.|Alliance Integrated Metaliks Ltd|INE123D01024|Steel - Medium / Small|XT|Success: INSERTED in HoldingSecurity.
7713|538987||Talbros Engg.|Talbros Engineering Ltd|INE717E01013|Auto Ancillaries|X|Success: UPDATED in HoldingSecurity.
7728|538795||Sh. Ajit Pulp|Shree Ajit Pulp and Paper Ltd|INE185C01017|Paper|X|Success: UPDATED in HoldingSecurity.
7729|541627||Hi-Tech Winding|Hi-Tech Winding Systems Ltd|INE173V01013|Paper|XT|Success: UPDATED in HoldingSecurity.
7734|540696||KCD Industries|KCD Industries India Ltd|INE185U01027|Electronics - Consumer|X|Success: UPDATED in HoldingSecurity.
7737|539620||A Infrastructure|A Infrastructure Ltd|INE534E01020|Cement Products|X|Success: UPDATED in HoldingSecurity.
7739|539493||Adharshila Cap.|Adharshila Capital Services Ltd|INE269F01012|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7740|543341||Sharpline Broadc|Sharpline Broadcast Ltd|INE647W01014|Miscellaneous|X|Success: INSERTED in HoldingSecurity.
7747|532042||Frontline Corp.|Frontline Corporation Ltd|INE092D01013|Miscellaneous|X|Success: UPDATED in HoldingSecurity.
7752|504351||Empower India|Empower India Ltd|INE507F01023|Trading|XT|Success: UPDATED in HoldingSecurity.
7753|512024||N D Metal Inds.|N D Metal Industries Ltd|INE643D01013|Mining / Minerals / Metals|X|Success: UPDATED in HoldingSecurity.
7765|539114||Hind Securities|Hind Securities & Credit Ltd|INE727Q01016|Finance & Investments||Success: UPDATED in HoldingSecurity.
7772|539201|SATIA|Satia Industries|Satia Industries Ltd|INE170E01023|Paper|B|Success: UPDATED in HoldingSecurity.
7773|532053||Wallfort Fin.|Wallfort Financial Services Ltd|INE121B01014|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7792|539983||Sidh Automobiles|Sidh Automobiles Ltd|INE403L01015|Finance & Investments||Success: UPDATED in HoldingSecurity.
7793|532124||Reliable Ventur.|Reliable Ventures India Ltd|INE419H01019|Hotels|X|Success: UPDATED in HoldingSecurity.
7794|539481||Pariksha Fin-Inv|Pariksha Fin-Invest-Lease Ltd|INE270F01010|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7797|532127||Mobile Telecom.|Mobile Telecommunications Ltd|INE770B01026|Computers - Hardware||Success: UPDATED in HoldingSecurity.
7809|532145||H. S. India|H. S. India Ltd|INE731B01010|Hotels|X|Success: UPDATED in HoldingSecurity.
7816|532097|MUKANDENGG|Mukand Engineers|Mukand Engineers Ltd|INE022B01014|Engineering - Turnkey Services|T|Success: UPDATED in HoldingSecurity.
7817|532335|AMBICAAGAR|Ambica Agarbat.|Ambica Agarbathies Aroma & Industries Ltd|INE792B01012|Trading|T|Success: UPDATED in HoldingSecurity.
7820|533192|KCPSUGIND|KCP Sugar &Inds.|KCP Sugar & Industries Corporation Ltd|INE790B01024|Sugar|B|Success: UPDATED in HoldingSecurity.
7832|539479||GTV Engineering|GTV Engineering Ltd|INE910R01016|Electric Equipment|X|Success: UPDATED in HoldingSecurity.
7833|539662||BFL Asset Finves|BFL Asset Finvest Ltd|INE948Q01018|Finance & Investments|X|Success: UPDATED in HoldingSecurity.
7834|540066||AMS Polymers|AMS Polymers Ltd|INE345U01019|Trading|XT|Success: UPDATED in HoldingSecurity.
7837|513452||Elango Industrie|Elango Industries Ltd|INE594D01018|Mining / Minerals / Metals|XT|Success: UPDATED in HoldingSecurity.
7855|532461|PNB|Punjab Natl.Bank|Punjab National Bank|INE160A01022|Banks - Public Sector|A|Success: UPDATED in HoldingSecurity.
7857|532140||Mohite Industrie|Mohite Industries Ltd|INE154B01015|Textiles - Cotton/Blended|X|Success: UPDATED in HoldingSecurity.
7861|539525||Navketan Merchan|Navketan Merchants Ltd|INE365G01016|Trading|Z|Success: UPDATED in HoldingSecurity.
7862|539660|BESTAGRO|Best Agrolife|Best Agrolife Ltd|INE052T01013|Pesticides / Agrochemicals - Indian|B|Success: UPDATED in HoldingSecurity.
7884|540270||Raideep Industri|Raideep Industries Ltd|INE923R01019|Trading|XT|Success: INSERTED in HoldingSecurity.
7902|532606|PARAL|Parekh Aluminex|Parekh Aluminex Ltd|INE620C01013|Aluminium and Aluminium Products||Success: UPDATED in HoldingSecurity.
7903|590132||Jay Mahesh Infra|Jay Mahesh Infraventures Ltd|INE984L01014|Construction|XT|Success: UPDATED in HoldingSecurity.
7917|540914||SRU Steels|SRU Steels Ltd|INE425C01017|Trading||Success: UPDATED in HoldingSecurity.
7919|532154||Johnson Pharma|Johnson Pharmacare Ltd|INE560F01022|Trading|X|Success: INSERTED in HoldingSecurity.
7921|512463||Sh.Global Trad.|Shree Global Tradefin Ltd|INE080I01025|Trading|X|Success: UPDATED in HoldingSecurity.
7927|532305|INDSWFTLAB|Ind-Swift Labs.|Ind-Swift Laboratories Ltd|INE915B01019|Pharmaceuticals - Indian - Bulk Drugs & Formln|B|Success: UPDATED in HoldingSecurity.
7938|532159||Trescon|Trescon Ltd|INE088D01011|Miscellaneous|X|Success: UPDATED in HoldingSecurity.
7941|540904||Tirupati Foam|Tirupati Foam Ltd|INE115G01015|Textiles - Products|X|Success: UPDATED in HoldingSecurity.
7946|532165||Ransi Softwares|Ransi Softwares India Ltd|INE247B01017|Computers - Software - Medium / Small|X|Success: UPDATED in HoldingSecurity.
7947|532144|WELCORP|Welspun Corp|Welspun Corp Ltd|INE191B01025|Steel - Medium / Small|A|Success: UPDATED in HoldingSecurity.
7952|532164||Minolta Finance|Minolta Finance Ltd|INE514C01018|Finance & Investments|Z|Success: UPDATED in HoldingSecurity.
7956|532167||Omkar Pharmachem|Omkar Pharmachem Ltd|INE501C01015|Chemicals|XT|Success: UPDATED in HoldingSecurity.
7962|539288||AVI Polymers|AVI Polymers Ltd|INE897N01014|Trading|X|Success: UPDATED in HoldingSecurity.
7968|533083||Rishabhdev Techn|Rishabhdev Technocable Ltd|INE685F01019|Cables - Power|Z|Success: UPDATED in HoldingSecurity.
7970|538873||Winy Commercial|Winy Commercial & Fiscal Services Ltd|INE111C01013|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
7971|532558|SIIL|Supreme Impex|Supreme (India) Impex Ltd|INE971P01012|Textiles - Products||Success: UPDATED in HoldingSecurity.
7994|531357||Mercury Metals|Mercury Metals Ltd|INE763M01028|Trading|XT|Success: UPDATED in HoldingSecurity.
8001|507952||Shikhar Leasing|Shikhar Leasing & Trading Ltd|INE02BV01019|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
8002|507645||Polson|Polson Ltd|INE339F01021|Dyes And Pigments|X|Success: UPDATED in HoldingSecurity.
8008|532310|SHREERAMA|Sh. Rama Multi.|Shree Rama Multi-Tech Ltd|INE879A01019|Packaging|T|Success: UPDATED in HoldingSecurity.
8014|532339|COMPUSOFT|Compucom Soft.|Compucom Software Ltd|INE453B01029|Computers - Education|B|Success: UPDATED in HoldingSecurity.
8015|532283||Kaashyap Tech.|Kaashyap Technologies Ltd|INE397B01028|Computers - Software - Medium / Small||Success: UPDATED in HoldingSecurity.
8018|532316||S Kumars Online|S Kumars Online Ltd|INE827A01018|Computers - Software - Medium / Small|Z|Success: UPDATED in HoldingSecurity.
8019|532298|ZENITHINFO|Zenith Infotech|Zenith Infotech Ltd|INE899A01017|Computers - Software - Medium / Small|XT|Success: UPDATED in HoldingSecurity.
8021|532300|WOCKPHARMA|Wockhardt|Wockhardt Ltd|INE049B01025|Pharmaceuticals - Indian - Bulk Drugs & Formln|A|Success: UPDATED in HoldingSecurity.
8022|532375|TIPSINDLTD|Tips Industries|Tips Industries Ltd|INE716B01011|Entertainment / Electronic Media Software|B|Success: UPDATED in HoldingSecurity.
8029|532343|TVSMOTOR|TVS Motor Co.|TVS Motor Company Ltd|INE494B01023|Automobiles - Motorcycles / Mopeds|A|Success: UPDATED in HoldingSecurity.
8032|532398|UMESLTD|Usha Mart. Edu.|Usha Martin Education & Solutions Ltd|INE240C01028|Computers - Education|B|Success: UPDATED in HoldingSecurity.
8034|532408|MEGASOFT|Megasoft|Megasoft Ltd|INE933B01012|Computers - Software - Medium / Small|B|Success: UPDATED in HoldingSecurity.
8035|532410||Transcorp Intl.|Transcorp International Ltd|INE330E01023|Travel Agencies|X|Success: UPDATED in HoldingSecurity.
8036|532432|MCDOWELL-N|United Spirits|United Spirits Ltd|INE854D01024|Breweries & Distilleries|A|Success: UPDATED in HoldingSecurity.
8037|532430|BFUTILITIE|BF Utilities|BF Utilities Ltd|INE243D01012|Power Generation And Supply|A|Success: UPDATED in HoldingSecurity.
8039|532475|APTECHT|Aptech|Aptech Ltd|INE266F01018|Computers - Education|A|Success: UPDATED in HoldingSecurity.
8040|532668|AURIONPRO|Aurionpro Sol.|Aurionpro Solutions Ltd|INE132H01018|Computers - Software - Medium / Small|B|Success: UPDATED in HoldingSecurity.
12001|532555|NTPC|NTPC|NTPC Ltd|INE733E01010|Power Generation And Supply|A|Success: UPDATED in HoldingSecurity.
12002|530965|IOC|I O C L|Indian Oil Corporation Ltd|INE242A01010|Refineries|A|Success: UPDATED in HoldingSecurity.
12019|533278|COALINDIA|Coal India|Coal India Ltd|INE522F01014|Mining / Minerals / Metals|A|Success: UPDATED in HoldingSecurity.
12024|543526|LICI|Life Insurance|Life Insurance Corporation of India|INE0J1Y01017|Finance & Investments|A|Success: INSERTED in HoldingSecurity.
12029|532178|ENGINERSIN|Engineers India|Engineers India Ltd|INE510A01028|Engineering - Turnkey Services|A|Success: UPDATED in HoldingSecurity.
12030|541154|HAL|Hind.Aeronautics|Hindustan Aeronautics Ltd|INE066F01012|Engineering|A|Success: UPDATED in HoldingSecurity.
12057|532189|ITDC|I T D C|India Tourism Development Corporation Ltd|INE353K01014|Hotels|B|Success: UPDATED in HoldingSecurity.
12059|526371|NMDC|NMDC|NMDC Ltd|INE584A01023|Mining / Minerals / Metals|A|Success: UPDATED in HoldingSecurity.
12061|523630|NFL|Natl.Fertilizer|National Fertilizer Ltd|INE870D01012|Fertilizers|A|Success: UPDATED in HoldingSecurity.
12068|532810|PFC|Power Fin.Corpn.|Power Finance Corporation Ltd|INE134E01011|Finance - Term-Lending Institutions|A|Success: UPDATED in HoldingSecurity.
12076|533206|SJVN|SJVN|SJVN Ltd|INE002L01015|Power Generation And Supply|A|Success: UPDATED in HoldingSecurity.
12111|532129|HEXAWARE|Hexaware Tech.|Hexaware Technologies Ltd|INE093A01033|Computers - Software - Medium / Small|A|Success: UPDATED in HoldingSecurity.
12122|531426|TNPL|T N Newsprint|Tamil Nadu Newsprint & Papers Ltd|INE107A01015|Paper|B|Success: UPDATED in HoldingSecurity.
12144|532160|GUJSTATFIN|Guj. State Fin.|Gujarat State Financial Corporation|INE944A01011|Finance - Term-Lending Institutions|T|Success: UPDATED in HoldingSecurity.
12176|537840||Raunaq EPC Intl.|Raunaq EPC International Ltd|INE523K01012|Engineering - Turnkey Services|XT|Success: UPDATED in HoldingSecurity.
12191|538788||Gilada Finance|Gilada Finance & Investments Ltd|INE918C01029|Finance & Investments|X|Success: INSERTED in HoldingSecurity.
12197|540530|HUDCO|H U D C O|Housing & Urban Development Corporation Ltd|INE031A01017|Finance - Housing|A|Success: UPDATED in HoldingSecurity.
12208|531497|MADHUCON|Madhucon Project|Madhucon Projects Ltd|INE378D01032|Construction|T|Success: UPDATED in HoldingSecurity.
12214|540769|NIACL|New India Assura|New India Assurance Company Ltd|INE470Y01017|Finance & Investments|A|Success: UPDATED in HoldingSecurity.
12220|532693|PUNJLLOYD|Punj Lloyd|Punj Lloyd Ltd|INE701B01021|Construction|Z|Success: UPDATED in HoldingSecurity.
12232|533248|GPPL|Guj Pipavav Port|Gujarat Pipavav Port Ltd|INE517F01014|Miscellaneous|A|Success: UPDATED in HoldingSecurity.
12258|531557||Amit Securities|Amit Securities Ltd|INE137E01014|Trading|Z|Success: UPDATED in HoldingSecurity.
12295|532539|UNOMINDA|Uno Minda|Uno Minda Ltd|INE405E01023|Auto Ancillaries|A|Success: UPDATED in HoldingSecurity.
12311|531533||E.Com Infotech|E.Com Infotech (India) Ltd|INE578B01015|Computers - Software - Medium / Small|XT|Success: UPDATED in HoldingSecurity.
12313|531552||RTCL|RTCL Ltd|INE754B01012|Construction|X|Success: UPDATED in HoldingSecurity.
12317|590063|DUNCANSLTD|Duncans Industri|Duncans Industries Ltd|INE508A01022|Tea|Z|Success: UPDATED in HoldingSecurity.
12334|533758|APLAPOLLO|APL Apollo Tubes|APL Apollo Tubes Ltd|INE702C01027|Steel - Large|A|Success: UPDATED in HoldingSecurity.
12350|532155|GAIL|GAIL (India)|GAIL (India) Ltd|INE129A01019|Miscellaneous|A|Success: UPDATED in HoldingSecurity.
12368|531215||RTS Power Corpn.|RTS Power Corporation Ltd|INE005C01017|Electric Equipment|X|Success: UPDATED in HoldingSecurity.
12371|531404|ZICOM|Zicom Electron.|Zicom Electronic Security Systems Ltd|INE871B01014|Electronics - Components|Z|Success: UPDATED in HoldingSecurity.
12375|543530|PARADEEP|Paradeep Phospha|Paradeep Phosphates Ltd|INE088F01024|Fertilizers|B|Success: INSERTED in HoldingSecurity.
12381|532021||Senbo Industries|Senbo Industries Ltd|INE792C01010|Pharmaceuticals - Indian - Formulations|XT|Success: UPDATED in HoldingSecurity.
12382|531241|LINC|Linc|Linc Ltd|INE802B01019|Printing & Stationery|B|Success: UPDATED in HoldingSecurity.
12420|531349|PANACEABIO|Panacea Biotec|Panacea Biotec Ltd|INE922B01023|Pharmaceuticals - Indian - Bulk Drugs & Formln|B|Success: UPDATED in HoldingSecurity.
12426|543596|TMB|T N Merc. Bank|Tamilnad Mercantile Bank Ltd|INE668A01016|Banks - Private Sector|B|Success: INSERTED in HoldingSecurity.
12431|531198||Dhanada Corp.|Dhanada Corporation Ltd|INE041F01015|Hotels|XT|Success: UPDATED in HoldingSecurity.
12453|532116||Saral Mining|Saral Mining Ltd|INE490B01013|Trading|X|Success: UPDATED in HoldingSecurity.
12466|541179|ISEC|ICICI Securities|ICICI Securities Ltd|INE763G01038|Finance & Investments|A|Success: UPDATED in HoldingSecurity.
12476|532935|ARIES|Aries Agro|Aries Agro Ltd|INE298I01015|Fertilizers|B|Success: UPDATED in HoldingSecurity.
12483|531191||Filtron Engineer|Filtron Engineers Ltd|INE589N01017|Engineering|Z|Success: UPDATED in HoldingSecurity.
12487|540790||Eastern Gases|Eastern Gases Ltd|INE846C01014|Miscellaneous||Success: UPDATED in HoldingSecurity.
12490|532221|SONATSOFTW|Sonata Software|Sonata Software Ltd|INE269A01021|Computers - Software - Medium / Small|A|Success: UPDATED in HoldingSecurity.
12517|531452||NCC Finance|NCC Finance Ltd|INE768B01012|Finance & Investments|XT|Success: UPDATED in HoldingSecurity.
12521|532827|PAGEIND|Page Industries|Page Industries Ltd|INE761H01022|Textiles - Products|A|Success: UPDATED in HoldingSecurity.
12546|540680|KIOCL|KIOCL|KIOCL Ltd|INE880L01014|Mining / Minerals / Metals|B|Success: UPDATED in HoldingSecurity.
12565|531280||Pankaj Polymers|Pankaj Polymers Ltd|INE698B01011|Packaging|X|Success: UPDATED in HoldingSecurity.
12579|532612|INDOCO|Indoco Remedies|Indoco Remedies Ltd|INE873D01024|Pharmaceuticals - Indian - Bulk Drugs & Formln|A|Success: UPDATED in HoldingSecurity.
12584|533098|NHPC|NHPC Ltd|NHPC Ltd|INE848E01016|Power Generation And Supply|A|Success: UPDATED in HoldingSecurity.
12585|531642|MARICO|Marico|Marico Ltd|INE196A01026|Personal Care - Indian|A|Success: UPDATED in HoldingSecurity.
12586|532805|REDINGTON|Redington|Redington Ltd|INE891D01026|Trading|A|Success: UPDATED in HoldingSecurity.
12598|531363|KARURKCP|Karur KCP Pack.|Karur KCP Packkagings Ltd|INE727F01019|Packaging|Z|Success: UPDATED in HoldingSecurity.
12605|531269|KLGSYSTEL|KLG Systel|KLG Systel Ltd|INE799A01019|Computers - Software - Medium / Small|T|Success: UPDATED in HoldingSecurity.
12607|531344|CONCOR|Container Corpn.|Container Corporation Of India Ltd|INE111A01025|Miscellaneous|A|Success: UPDATED in HoldingSecurity.
12608|521194|SILINV|SIL Investments|SIL Investments Ltd|INE923A01015|Finance & Investments|B|Success: UPDATED in HoldingSecurity.
12611|532370|RAMCOSYS|Ramco Systems|Ramco Systems Ltd|INE246B01019|Computers - Software - Medium / Small|B|Success: UPDATED in HoldingSecurity.
12622|540767|NAM-INDIA|Nippon Life Ind.|Nippon Life India Asset Management Ltd|INE298J01013|Finance & Investments|A|Success: UPDATED in HoldingSecurity.
