543216|12/09/2022|BSE|74820|1092|1088.26|1088.26|1091.93||1023|5|1117037|A|Success: INSERTED in ClosingValues.
543215|12/09/2022|BSE|74821|1088.97|1085.1|1085.1|1085.1||72|9|78330|A|Success: INSERTED in ClosingValues.
543214|12/09/2022|BSE|74755|465|433|435|442.8||1375|198|603078|A|Success: INSERTED in ClosingValues.
543213|12/09/2022|BSE|72633|1005.35|985|1005.35|987.05||5427|876|5394914|A|Success: INSERTED in ClosingValues.
543212|12/09/2022|BSE|73024|378.95|367.4|368|370.7||47609|2378|17757200|A|Success: INSERTED in ClosingValues.
543211|12/09/2022|BSE|74587|80|80|80|80||8000|2|640000|A|Success: INSERTED in ClosingValues.
543210|12/09/2022|BSE|73396|844.8|821.75|840|825||2423|518|2010435|A|Success: INSERTED in ClosingValues.
543207|12/09/2022|BSE|6631|6.5|5.8|6.49|5.97||155352|284|961360|A|Success: INSERTED in ClosingValues.
543193|12/09/2022|BSE|74696|110.2|103.6|104|110.2||62000|31|6703400|A|Success: INSERTED in ClosingValues.
543187|12/09/2022|BSE|74646|3758.95|3610|3661.2|3626.6||6121|1378|22473260|A|Success: INSERTED in ClosingValues.
543172|12/09/2022|BSE|74694|159.7|159.7|159.7|159.7||2000|1|319400|A|Success: INSERTED in ClosingValues.
543066|12/09/2022|BSE|20149|953|940|940|949.8||53987|5252|51251157|A|Success: INSERTED in ClosingValues.
543065|12/09/2022|BSE|44019|29.25|29.25|29.25|29.25||8000|1|234000|A|Success: INSERTED in ClosingValues.
543064|12/09/2022|BSE|74679|480.45|472.35|475|476.5||17111|995|8171840|A|Success: INSERTED in ClosingValues.
542938|12/09/2022|BSE|54800|61.5|60.35|60.4|60.35||4633|20|280056|A|Success: INSERTED in ClosingValues.
542935|12/09/2022|BSE|74651|27.9|26.9|26.9|27.9||12000|2|328800|A|Success: INSERTED in ClosingValues.
542933|12/09/2022|BSE|42512|555|534|550|551.55||154|39|83956|A|Success: INSERTED in ClosingValues.
542932|12/09/2022|BSE|13165|4.8|4.6|4.6|4.64||271548|403|1251575|A|Success: INSERTED in ClosingValues.
542924|12/09/2022|BSE|73448|7.9|7.75|7.9|7.75||13500|5|106005|A|Success: INSERTED in ClosingValues.
542922|12/09/2022|BSE|74684|452|443.1|449.28|450||2284|70|1025931|A|Success: INSERTED in ClosingValues.
542921|12/09/2022|BSE|74676|124.48|122.21|122.21|124.37||2010|268|249668|A|Success: INSERTED in ClosingValues.
542920|12/09/2022|BSE|23986|510.55|497|497|503.15||29239|1189|14765203|A|Success: INSERTED in ClosingValues.
542919|12/09/2022|BSE|34503|65|63|63.8|63.85||22412|448|1436687|A|Success: INSERTED in ClosingValues.
542918|12/09/2022|BSE|74421|29.25|28.15|28.25|28.9||19800|6|569085|A|Success: INSERTED in ClosingValues.
542911|12/09/2022|BSE|74673|330|330|330|330||2|2|660|A|Success: INSERTED in ClosingValues.
542910|12/09/2022|BSE|74653|13.32|12|12|13.32||9000|3|114960|A|Success: INSERTED in ClosingValues.
542909|12/09/2022|BSE|74648|1224.8|1217.35|1221|1221.45||403|26|492249|A|Success: INSERTED in ClosingValues.
542907|12/09/2022|BSE|29575|612.1|602|602|604.15||11556|1048|7011632|A|Success: INSERTED in ClosingValues.
542905|12/09/2022|BSE|71718|396.65|378.1|378.1|389.3||11935|1405|4660350|A|Success: INSERTED in ClosingValues.
542904|12/09/2022|BSE|70055|25.5|24|24.05|25.3||1680825|3830|41926316|A|Success: INSERTED in ClosingValues.
542867|12/09/2022|BSE|5525|226.05|221.15|221.8|224.6||53448|1131|11969208|A|Success: INSERTED in ClosingValues.
542865|12/09/2022|BSE|74528|28.25|28|28|28.25||20000|2|562500|A|Success: INSERTED in ClosingValues.
542863|12/09/2022|BSE|74581|41.45|40.2|40.2|40.69||827|27|33611|A|Success: INSERTED in ClosingValues.
542862|12/09/2022|BSE|38955|15.7|14.5|15.7|14.95||7371|44|109070|A|Success: INSERTED in ClosingValues.
542857|12/09/2022|BSE|72426|445|437|441|440.3||40683|2143|17954864|A|Success: INSERTED in ClosingValues.
542852|12/09/2022|BSE|65468|18.9|18.1|18.1|18.55||108994|499|2031398|A|Success: INSERTED in ClosingValues.
542851|12/09/2022|BSE|74100|1590|1512.6|1590|1518.75||88844|159|136136086|A|Success: INSERTED in ClosingValues.
542850|12/09/2022|BSE|74420|83.5|76.4|78.05|80.4||144000|59|11286900|A|Success: INSERTED in ClosingValues.
542830|12/09/2022|BSE|23401|724.75|713|713|721.1||296870|14329|213659948|A|Success: INSERTED in ClosingValues.
542812|12/09/2022|BSE|74458|3650|3422.4|3422.4|3622.75||23674|3886|84364330|A|Success: INSERTED in ClosingValues.
542803|12/09/2022|BSE|24316|31.5|28.5|31.5|30.75||636|12|19375|A|Success: INSERTED in ClosingValues.
542802|12/09/2022|BSE|74429|25.8|23.75|25|23.75||188315|1207|4562009|A|Success: INSERTED in ClosingValues.
542801|12/09/2022|BSE|74493|74|62|62|64.05||24000|9|1671500|A|Success: INSERTED in ClosingValues.
542774|12/09/2022|BSE|72061|146.75|140.3|140.3|142||10717|97|1536120|A|Success: INSERTED in ClosingValues.
542773|12/09/2022|BSE|26658|75.4|72.6|75.4|72.95||43147|786|3164511|A|Success: INSERTED in ClosingValues.
542772|12/09/2022|BSE|66008|1757|1715.45|1750|1725.35||1251|427|2172893|A|Success: INSERTED in ClosingValues.
542771|12/09/2022|BSE|74462|11.74|11.57|11.57|11.74||12000|2|139860|A|Success: INSERTED in ClosingValues.
542770|12/09/2022|BSE|74495|71.7|60|61|71.7||274907|1250|19137775|A|Success: INSERTED in ClosingValues.
542760|12/09/2022|BSE|74090|306.4|296.5|304|297.45||36606|1839|11016655|A|Success: INSERTED in ClosingValues.
542759|12/09/2022|BSE|34046|614.7|596.4|603.65|603.8||22698|1495|13645290|A|Success: INSERTED in ClosingValues.
542758|12/09/2022|BSE|74460|207.35|205.1|205.5|205.96||20616|469|4264956|A|Success: INSERTED in ClosingValues.
542753|12/09/2022|BSE|54878|5.09|4.73|4.73|5.09||4318289|1985|21212110|A|Success: INSERTED in ClosingValues.
542752|12/09/2022|BSE|73060|1350.85|1310|1310|1326.8||36423|2568|48662886|A|Success: INSERTED in ClosingValues.
542747|12/09/2022|BSE|74466|53.52|53|53.52|53.49||2760|56|146815|A|Success: INSERTED in ClosingValues.
542730|12/09/2022|BSE|74396|40.77|40.22|40.4|40.57||3015|79|122365|A|Success: INSERTED in ClosingValues.
542729|12/09/2022|BSE|69008|204.65|193.55|197.8|203.55||28131|678|5685238|A|Success: INSERTED in ClosingValues.
542727|12/09/2022|BSE|74132|35.75|35.75|35.75|35.75||4000|2|143000|A|Success: INSERTED in ClosingValues.
542726|12/09/2022|BSE|68842|4820.75|4750|4770|4763||3820|1017|18252662|A|Success: INSERTED in ClosingValues.
542725|12/09/2022|BSE|74133|9.45|8.5|8.81|8.7||611638|968|5398819|A|Success: INSERTED in ClosingValues.
542724|12/09/2022|BSE|74082|3.08|3.08|3.08|3.08||531921|125|1638316|A|Success: INSERTED in ClosingValues.
542721|12/09/2022|BSE|74079|67.8|55|64.7|58.6||373335|1900|21257330|A|Success: INSERTED in ClosingValues.
542694|12/09/2022|BSE|74098|179.55|167.2|179.55|174.9||385|13|67880|A|Success: INSERTED in ClosingValues.
542685|12/09/2022|BSE|74185|17.4|15.85|17.4|16.7||4225|65|70583|A|Success: INSERTED in ClosingValues.
542684|12/09/2022|BSE|74285|188.6|185|186.2|185.55||12784|873|2389209|A|Success: INSERTED in ClosingValues.
542682|12/09/2022|BSE|65149|47|44.65|47|44.65||1411|18|64505|A|Success: INSERTED in ClosingValues.
542679|12/09/2022|BSE|5685|23.35|22.05|22.5|22.05||1682|12|38173|A|Success: INSERTED in ClosingValues.
542670|12/09/2022|BSE|68823|60.95|55.15|60.95|56.8||1653|45|93825|A|Success: INSERTED in ClosingValues.
542669|12/09/2022|BSE|27305|25.5|24.6|25.25|24.95||6502|163|162392|A|Success: INSERTED in ClosingValues.
542667|12/09/2022|BSE|74084|133|130|133|130.45||2026|86|267094|A|Success: INSERTED in ClosingValues.
542666|12/09/2022|BSE|74080|94.9|85.9|85.9|85.9||901868|3725|78699904|A|Success: INSERTED in ClosingValues.
542665|12/09/2022|BSE|73447|1579|1505.3|1519.95|1567.2||2054|616|3163818|A|Success: INSERTED in ClosingValues.
542655|12/09/2022|BSE|72424|5.19|5.08|5.1|5.15||5149848|1949|26504523|A|Success: INSERTED in ClosingValues.
542654|12/09/2022|BSE|74068|598|525|544.8|586.3||6000|21|3345237|A|Success: INSERTED in ClosingValues.
542652|12/09/2022|BSE|26603|2564.5|2528.55|2530.2|2547.65||15020|2766|38231205|A|Success: INSERTED in ClosingValues.
542651|12/09/2022|BSE|72062|601.65|575|575|593.9||231017|9265|136782471|A|Success: INSERTED in ClosingValues.
542650|12/09/2022|BSE|65221|1503.2|1474.85|1485|1499.95||9271|1021|13842757|A|Success: INSERTED in ClosingValues.
542649|12/09/2022|BSE|26721|34.5|33.9|34.15|34.05||503328|2522|17223951|A|Success: INSERTED in ClosingValues.
542628|12/09/2022|BSE|73582|84.55|84.55|84.55|84.55||12000|4|1014600|A|Success: INSERTED in ClosingValues.
542627|12/09/2022|BSE|68479|26.45|26.45|26.45|26.45||214|1|5660|A|Success: INSERTED in ClosingValues.
542602|12/09/2022|BSE|74023|362.29|359.27|360.05|361.16||24916|821|8986803|A|Success: INSERTED in ClosingValues.
542597|12/09/2022|BSE|2291|298.35|287.45|290.05|289.05||49444|1609|14468977|A|Success: INSERTED in ClosingValues.
542579|12/09/2022|BSE|74017|62.45|58.05|62.45|60.4||64130|58|3755132|A|Success: INSERTED in ClosingValues.
542543|12/09/2022|BSE|74030|97.25|97.25|97.25|97.25||200000|1|19450000|A|Success: INSERTED in ClosingValues.
542513|12/09/2022|BSE|74019|54|53.35|54|54||142|46|7655|A|Success: INSERTED in ClosingValues.
